time,real_time,hr,hrv,br,Posture,activity,PeakAccel,gsr,scl,scr,driver_workload,expert_workload,traffic_load,event,time [s],speed [mph],GPS long [degs],GPS lat [degs],GPS heading [degs],long accel [g],lat accel [g],vector accel [g],vert accel [g]
0,18/07/2017 14:36:27.420,92,79,8.9,6,0.02,0.04,36.62587765,36.63619243,-0.005744702,0,0,0,0,0,1.574365139,-83.7025344,42.297488,95.12384033,-0.946354151,-3.65E-03,0.946442664,0.34765625
0.1,18/07/2017 14:36:27.420,92,79,8.9,6,0.02,0.04,36.68605822,36.68286709,0.007771079,0,0,0,0,0.1,1.612544656,-83.7025312,42.297488,95.12384033,-0.952083349,-4.04E-03,0.952170312,0.3671875
0.2,18/07/2017 14:36:27.420,92,79,8.9,6,0.02,0.04,36.73630033,36.7452866,-0.004410901,0,0,0,0,0.2,1.652438283,-83.702528,42.297488,95.12384033,-0.958984375,-7.03E-03,0.959075153,0.3125
0.3,18/07/2017 14:36:27.420,92,79,8.9,6,0.02,0.04,36.81701879,36.81119932,0.010394863,0,0,0,0,0.3,1.692292094,-83.7025248,42.297488,95.12384033,-0.971354187,-6.12E-03,0.971445382,0.29296875
0.4,18/07/2017 14:36:27.420,92,79,8.9,6,0.02,0.04,36.86764822,36.87245593,-0.000239165,0,0,0,0,0.4,1.704724669,-83.7025216,42.297488,95.12384033,-0.983463526,-6.25E-03,0.983629167,0.22265625
0.5,18/07/2017 14:36:27.420,92,79,8.9,6,0.02,0.04,36.92857644,36.92433621,0.008793851,0,0,0,0,0.5,1.66295886,-83.7025216,42.297488,95.12384033,-0.986718774,-5.08E-03,0.986915827,0.15234375
0.6,18/07/2017 14:36:27.420,92,79,8.9,6,0.02,0.04,36.95913859,36.95547745,0.008234363,0,0,0,0,0.6,1.637474656,-83.7025216,42.297488,95.12384033,-0.983593762,-4.56E-03,0.983778954,0.203125
0.7,18/07/2017 14:36:27.420,92,79,8.9,6,0.02,0.04,36.9999444,37.00345574,0.001011607,0,0,0,0,0.7,1.6196841,-83.7025216,42.297488,95.12384033,-0.976302087,-4.69E-03,0.976428568,0.29296875
0.8,18/07/2017 14:36:27.420,92,79,8.9,6,0.02,0.04,37.03059097,37.03543626,-0.00027401,0,0,0,0,0.8,1.619032025,-83.7025216,42.297488,95.12384033,-0.979817688,-4.82E-03,0.979895234,0.3359375
0.9,18/07/2017 14:36:27.420,92,79,8.9,6,0.02,0.04,37.09037002,37.08919052,0.005684909,0,0,0,0,0.9,1.624966025,-83.70252,42.297488,95.12384033,-0.983463526,-5.6E-03,0.983539939,0.16796875
1,18/07/2017 14:36:28.420,91,79,9.2,6,0.02,0.06,37.13317069,37.1298819,0.007838138,0,0,0,0,1,1.602622271,-83.7025184,42.297488,95.12384033,-0.986328125,-5.08E-03,0.986362219,0.1640625
1.1,18/07/2017 14:36:28.420,91,79,9.2,6,0.02,0.06,37.13317069,37.13435174,0.003320319,0,0,0,0,1.1,1.58605361,-83.7025168,42.297488,95.12384033,-0.986588538,-5.6E-03,0.986621618,0.29296875
1.2,18/07/2017 14:36:28.420,91,79,9.2,6,0.02,0.06,37.16407265,37.16140664,0.007194663,0,0,0,0,1.2,1.570341706,-83.7025152,42.297488,95.12384033,-0.988151014,-6.12E-03,0.988184035,0.18359375
1.3,18/07/2017 14:36:28.420,91,79,9.2,6,0.02,0.06,37.2053325,37.20751755,0.002322596,0,0,0,0,1.3,1.556209087,-83.7025152,42.297488,95.12384033,-0.989973962,-7.42E-03,0.990016043,0.16796875
1.4,18/07/2017 14:36:28.420,91,79,9.2,6,0.02,0.06,37.23632031,37.24039199,0.000439965,0,0,0,0,1.4,1.548931837,-83.7025152,42.297488,95.12384033,-0.986588538,-8.46E-03,0.986640692,0.234375
1.5,18/07/2017 14:36:28.420,91,79,9.2,6,0.02,0.06,37.29849717,37.29245994,0.010552291,0,0,0,0,1.5,1.561866999,-83.7025152,42.297488,95.12384033,-0.981249988,-7.29E-03,0.981297016,0.1953125
1.6,18/07/2017 14:36:28.420,91,79,9.2,6,0.02,0.06,37.32965773,37.3291538,0.005010298,0,0,0,0,1.6,1.590226531,-83.7025152,42.297488,95.12384033,-0.980598986,-0.0078125,0.98065263,0.328125
1.7,18/07/2017 14:36:28.420,91,79,9.2,6,0.02,0.06,37.36608415,37.36530639,0.005299411,0,0,0,0,1.7,1.62385118,-83.70251584,42.29748736,95.12384033,-0.98190105,-6.9E-03,0.981944442,0.2265625
1.8,18/07/2017 14:36:28.420,91,79,9.2,6,0.02,0.06,37.42345849,37.42485397,0.003131202,0,0,0,0,1.8,1.629197836,-83.70251648,42.29748672,95.12384033,-0.985286474,-7.42E-03,0.985337913,0.20703125
1.9,18/07/2017 14:36:28.420,91,79,9.2,6,0.02,0.06,37.44434834,37.44636139,0.002526635,0,0,0,0,1.9,1.641788363,-83.70251712,42.29748608,95.12384033,-0.9858073,-7.03E-03,0.985857785,0.25
2,18/07/2017 14:36:29.420,91,79,9.2,6,0.03,0.06,37.44434834,37.44295998,0.005951264,0,0,0,0,2,1.650094509,-83.70251776,42.29748544,98.39056396,-0.98828125,-6.12E-03,0.988329351,0.203125
2.1,18/07/2017 14:36:29.420,91,79,9.2,6,0.03,0.06,37.45482248,37.45351799,0.00587333,0,0,0,0,2.1,1.637658,-83.7025184,42.2974848,98.39056396,-0.990104139,-6.77E-03,0.990161777,0.2265625
2.2,18/07/2017 14:36:29.420,91,79,9.2,6,0.03,0.06,37.44434834,37.44373041,0.005209722,0,0,0,0,2.2,1.626078606,-83.70251904,42.29748416,98.39056396,-0.991927087,-6.25E-03,0.991980016,0.203125
2.3,18/07/2017 14:36:29.420,91,79,9.2,6,0.03,0.06,37.40256865,37.40620538,0.000960715,0,0,0,0,2.3,1.622591257,-83.70251968,42.29748352,98.39056396,-0.992317736,-7.68E-03,0.992392719,0.16015625
2.4,18/07/2017 14:36:29.420,91,79,9.2,6,0.03,0.06,37.3817079,37.38135225,0.004973503,0,0,0,0,2.4,1.614819288,-83.70252032,42.29748288,98.39056396,-0.995442688,-7.68E-03,0.995503783,0.20703125
2.5,18/07/2017 14:36:29.420,91,79,9.2,6,0.03,0.06,37.34872444,37.34760349,0.005752036,0,0,0,0,2.5,1.597532749,-83.70252096,42.29748224,98.39056396,-0.999218762,-7.03E-03,0.999279201,0.19140625
2.6,18/07/2017 14:36:29.420,91,79,9.2,6,0.03,0.06,37.30888402,37.31442088,-0.000899944,0,0,0,0,2.6,1.580246091,-83.7025216,42.2974816,98.39056396,-1.001953125,-6.38E-03,1.001992941,0.08984375
2.7,18/07/2017 14:36:29.420,91,79,9.2,6,0.03,0.06,37.29849717,37.29408301,0.009079552,0,0,0,0,2.7,1.556211114,-83.7025184,42.2974816,98.39056396,-1.002343774,-5.6E-03,1.002383232,0.140625
2.8,18/07/2017 14:36:29.420,91,79,9.2,6,0.03,0.06,37.28811031,37.28744853,0.005321735,0,0,0,0,2.8,1.549314141,-83.7025152,42.2974816,98.39056396,-1.002734423,-6.77E-03,1.002786636,0.171875
2.9,18/07/2017 14:36:29.420,91,79,9.2,6,0.03,0.06,37.28811031,37.29118042,0.001622866,0,0,0,0,2.9,1.533254981,-83.7025136,42.2974816,98.39056396,-1.0014323,-6.51E-03,1.001482129,0.04296875
3,18/07/2017 14:36:30.420,92,79,9.8,5,0.02,0.06,37.31927088,37.31520339,0.008756273,0,0,0,0,3,1.518909454,-83.702512,42.2974816,98.39056396,-1.000520825,-7.42E-03,1.000582457,0.17578125
3.1,18/07/2017 14:36:30.420,92,79,9.8,5,0.02,0.06,37.35046041,37.35512476,4.7E-05,0,0,0,0,3.1,1.523992062,-83.7025104,42.2974816,98.39056396,-0.999869764,-7.29E-03,0.999915481,0.1484375
3.2,18/07/2017 14:36:30.420,92,79,9.8,5,0.02,0.06,37.39212372,37.38975412,0.007089953,0,0,0,0,3.2,1.519648671,-83.7025088,42.2974816,98.39056396,-1.002864599,-7.55E-03,1.002925992,0.12109375
3.3,18/07/2017 14:36:30.420,92,79,9.8,5,0.02,0.06,37.43390341,37.43544497,0.003183457,0,0,0,0,3.3,1.510107636,-83.7025072,42.2974816,98.39056396,-1.003124952,-7.29E-03,1.003180742,0.125
3.4,18/07/2017 14:36:30.420,92,79,9.8,5,0.02,0.06,37.51422484,37.51030552,0.00866813,0,0,0,0,3.4,1.50313735,-83.7025056,42.2974816,98.39056396,-1.003255248,-6.9E-03,1.003308654,0.1640625
3.5,18/07/2017 14:36:30.420,92,79,9.8,5,0.02,0.06,37.57030232,37.57569859,-0.000669745,0,0,0,0,3.5,1.491571307,-83.702504,42.2974816,98.39056396,-1.00390625,-6.77E-03,1.003945231,0.1328125
3.6,18/07/2017 14:36:30.420,92,79,9.8,5,0.02,0.06,37.67589829,37.6707249,0.009940968,0,0,0,0,3.6,1.471436262,-83.7025024,42.2974816,98.39056396,-1.003645778,-5.47E-03,1.003684878,0.09375
3.7,18/07/2017 14:36:30.420,92,79,9.8,5,0.02,0.06,37.73954126,37.74425429,7.76E-06,0,0,0,0,3.7,1.473821402,-83.7025024,42.2974816,98.39056396,-1.003515601,-0.005859375,1.003560901,0.16796875
3.8,18/07/2017 14:36:30.420,92,79,9.8,5,0.02,0.06,37.82472779,37.82337523,0.006121945,0,0,0,0,3.8,1.48991704,-83.7025024,42.2974816,98.39056396,-1.000390649,-7.55E-03,1.0004884,0.15625
3.9,18/07/2017 14:36:30.420,92,79,9.8,5,0.02,0.06,37.87816868,37.87274885,0.010142582,0,0,0,0,3.9,1.484764338,-83.7025024,42.2974816,98.39056396,-1.0014323,-8.46E-03,1.001537561,0.125
4,18/07/2017 14:36:31.420,94,79,9.8,5,0.04,0.07,37.92104845,37.92573378,6.44E-05,0,0,0,0,4,1.496749878,-83.7025024,42.2974816,98.88207245,-1.00247395,-9.24E-03,1.002581716,0.171875
4.1,18/07/2017 14:36:31.420,94,79,9.8,5,0.04,0.07,37.97473161,37.9762345,0.003222375,0,0,0,0,4.1,1.51290822,-83.7024928,42.2974816,98.88207245,-1.003645778,-6.64E-03,1.003712177,0.046875
4.2,18/07/2017 14:36:31.420,94,79,9.8,5,0.04,0.07,38.01064221,38.01209257,0.003261618,0,0,0,0,4.2,1.520497561,-83.7024832,42.2974816,98.88207245,-1.003515601,-5.73E-03,1.003561616,0.125
4.3,18/07/2017 14:36:31.420,94,79,9.8,5,0.04,0.07,38.10428547,38.09707333,0.011939577,0,0,0,0,4.3,1.520404816,-83.7024816,42.2974808,98.88207245,-1.002734423,-6.12E-03,1.002793789,0.1875
4.4,18/07/2017 14:36:31.420,94,79,9.8,5,0.04,0.07,38.18028159,38.18343552,0.001509578,0,0,0,0,4.4,1.509172201,-83.70248,42.29748,98.88207245,-1.00247395,-6.51E-03,1.002520919,0.0625
4.5,18/07/2017 14:36:31.420,94,79,9.8,5,0.04,0.07,38.26745298,38.26484708,0.007290849,0,0,0,0,4.5,1.527900457,-83.7024784,42.2974792,98.88207245,-1.003385425,-7.29E-03,1.003438234,0.12890625
4.6,18/07/2017 14:36:31.420,94,79,9.8,5,0.04,0.07,38.3550923,38.35468844,0.00503798,0,0,0,0,4.6,1.540630698,-83.7024768,42.2974784,98.88207245,-1.00390625,-5.73E-03,1.003938317,0.125
4.7,18/07/2017 14:36:31.420,94,79,9.8,5,0.04,0.07,38.44304563,38.44917906,-0.001508661,0,0,0,0,4.7,1.547759652,-83.7024768,42.29747787,98.88207245,-1.005078077,-6.77E-03,1.00511682,0.125
4.8,18/07/2017 14:36:31.420,94,79,9.8,5,0.04,0.07,38.5425265,38.54301645,0.004106359,0,0,0,0,4.8,1.554031372,-83.7024768,42.29747733,98.88207245,-1.00533855,-6.9E-03,1.005378008,0.11328125
4.9,18/07/2017 14:36:31.420,94,79,9.8,5,0.04,0.07,38.64251714,38.63920697,0.007855059,0,0,0,0,4.9,1.556869268,-83.7024768,42.2974768,98.88207245,-1.004036427,-6.25E-03,1.004074335,0.11328125
5,18/07/2017 14:36:32.420,94,79,10.3,7,0.03,0.09,38.7337305,38.73158294,0.006673427,0,0,0,0,5,1.562277794,-83.7024768,42.29747627,98.88207245,-1.00390625,-5.6E-03,1.003937721,0.15234375
5.1,18/07/2017 14:36:32.420,94,79,10.3,7,0.03,0.09,38.82158321,38.82907487,-0.003011414,0,0,0,0,5.1,1.592792869,-83.7024768,42.29747573,98.88207245,-1.004427075,-5.6E-03,1.004461527,0.125
5.2,18/07/2017 14:36:32.420,94,79,10.3,7,0.03,0.09,38.9117171,38.90716828,0.008977018,0,0,0,0,5.2,1.609597325,-83.7024768,42.2974752,98.88207245,-1.004557252,-5.6E-03,1.004588246,0.0703125
5.3,18/07/2017 14:36:32.420,94,79,10.3,7,0.03,0.09,38.96830886,38.96529927,0.007441501,0,0,0,0,5.3,1.627069831,-83.7024752,42.2974752,98.88207245,-1.004036427,-5.73E-03,1.004068136,0.12890625
5.4,18/07/2017 14:36:32.420,94,79,10.3,7,0.03,0.09,39.05913273,39.06081349,0.002664875,0,0,0,0,5.4,1.64625597,-83.7024736,42.2974752,98.88207245,-1.003645778,-5.73E-03,1.003678679,0.11328125
5.5,18/07/2017 14:36:32.420,94,79,10.3,7,0.03,0.09,39.10471027,39.10634372,0.002752063,0,0,0,0,5.5,1.657095432,-83.702472,42.2974752,98.88207245,-1.004557252,-5.73E-03,1.004590631,0.11328125
5.6,18/07/2017 14:36:32.420,94,79,10.3,7,0.03,0.09,39.15038761,39.14588374,0.008791053,0,0,0,0,5.6,1.665364504,-83.7024704,42.2974752,98.88207245,-1.005078077,-7.29E-03,1.005126595,0.1328125
5.7,18/07/2017 14:36:32.420,94,79,10.3,7,0.03,0.09,39.16183197,39.16844165,-0.002255251,0,0,0,0,5.7,1.691366434,-83.7024688,42.2974736,98.88207245,-1.006250024,-7.42E-03,1.006299615,0.09375
5.8,18/07/2017 14:36:32.420,94,79,10.3,7,0.03,0.09,39.17327633,39.16791254,0.009631045,0,0,0,0,5.8,1.709656119,-83.7024672,42.297472,98.88207245,-1.005989552,-0.0078125,1.006041408,0.0703125
5.9,18/07/2017 14:36:32.420,94,79,10.3,7,0.03,0.09,39.11041576,39.11295475,0.001798242,0,0,0,0,5.9,1.714831948,-83.7024656,42.2974704,98.88207245,-1.0063802,-7.03E-03,1.006425381,0.125
6,18/07/2017 14:36:33.420,92,79,10.3,7,0.02,0.07,39.05913273,39.05595579,0.007485097,0,0,0,0,6,1.714866161,-83.702464,42.2974688,99.2125473,-1.0063802,-0.0078125,1.006433368,0.078125
6.1,18/07/2017 14:36:33.420,92,79,10.3,7,0.02,0.07,38.96830886,38.96919737,0.003467045,0,0,0,0,6.1,1.752907634,-83.7024608,42.2974688,99.2125473,-1.006901026,-8.07E-03,1.006957293,0.09765625
6.2,18/07/2017 14:36:33.420,92,79,10.3,7,0.02,0.07,38.84410852,38.84725486,0.001219257,0,0,0,0,6.2,1.792663097,-83.7024576,42.2974688,99.2125473,-1.005859375,-7.29E-03,1.005911112,0.12109375
6.3,18/07/2017 14:36:33.420,92,79,10.3,7,0.02,0.07,38.70954161,38.70359814,0.010339392,0,0,0,0,6.3,1.828947544,-83.7024544,42.2974688,99.2125473,-1.005078077,-6.51E-03,1.005118728,0.09765625
6.4,18/07/2017 14:36:33.420,92,79,10.3,7,0.02,0.07,38.49831276,38.49832345,0.004424868,0,0,0,0,6.4,1.861804128,-83.7024512,42.2974688,99.2125473,-1.005468726,-7.16E-03,1.005516291,0.11328125
6.5,18/07/2017 14:36:33.420,92,79,10.3,7,0.02,0.07,38.2457536,38.25249039,-0.002266479,0,0,0,0,6.5,1.870598435,-83.702448,42.2974688,99.2125473,-1.005989552,-7.29E-03,1.006034493,0.09375
6.6,18/07/2017 14:36:33.420,92,79,10.3,7,0.02,0.07,37.98571852,37.97913542,0.011105,0,0,0,0,6.6,1.876822233,-83.7024448,42.2974688,99.2125473,-1.004296899,-7.42E-03,1.004345059,0.109375
6.7,18/07/2017 14:36:33.420,92,79,10.3,7,0.02,0.07,37.66548445,37.66303655,0.007017048,0,0,0,0,6.7,1.88846612,-83.7024576,42.2974688,99.2125473,-1.004557252,-7.16E-03,1.00460279,0.08984375
6.8,18/07/2017 14:36:33.420,92,79,10.3,7,0.02,0.07,37.3142702,37.3128514,0.00604338,0,0,0,0,6.8,1.900966883,-83.7024704,42.2974688,99.2125473,-1.005078077,-7.55E-03,1.005125403,0.12890625
6.9,18/07/2017 14:36:33.420,92,79,10.3,7,0.02,0.07,36.97965406,36.98660679,-0.002252895,0,0,0,0,6.9,1.894385338,-83.7024736,42.2974656,99.2125473,-1.007421851,-6.64E-03,1.007459879,0.078125
7,18/07/2017 14:36:34.420,88,79,10.7,7,0.02,0.04,36.69627169,36.69516773,0.005823927,0,0,0,0,7,1.883519292,-83.7024768,42.2974624,99.2125473,-1.007421851,-6.51E-03,1.00745821,0.11328125
7.1,18/07/2017 14:36:34.420,88,79,10.7,7,0.02,0.04,36.45661097,36.45375348,0.007653164,0,0,0,0,7.1,1.877837777,-83.7024768,42.2974624,99.2125473,-1.007031202,-6.64E-03,1.007085562,0.09375
7.2,18/07/2017 14:36:34.420,88,79,10.7,7,0.02,0.04,36.23979984,36.24532693,-0.000725992,0,0,0,0,7.2,1.853304267,-83.7024768,42.2974624,99.2125473,-1.007291675,-6.77E-03,1.007350802,0.11328125
7.3,18/07/2017 14:36:34.420,88,79,10.7,7,0.02,0.04,36.08367971,36.0830646,0.005478745,0,0,0,0,7.3,1.840830684,-83.7024768,42.2974624,99.2125473,-1.006901026,-6.64E-03,1.006954432,0.09765625
7.4,18/07/2017 14:36:34.420,88,79,10.7,7,0.02,0.04,35.98678281,35.9865518,0.00509362,0,0,0,0,7.4,1.814646602,-83.7024768,42.2974624,99.2125473,-1.006770849,-6.9E-03,1.00681293,0.12109375
7.5,18/07/2017 14:36:34.420,88,79,10.7,7,0.02,0.04,35.90644217,35.90692283,0.004409683,0,0,0,0,7.5,1.821132302,-83.7024768,42.2974624,99.2125473,-1.00533855,-6.77E-03,1.005371809,0.1015625
7.6,18/07/2017 14:36:34.420,88,79,10.7,7,0.02,0.04,35.87121199,35.8725952,0.003519688,0,0,0,0,7.6,1.8327595,-83.7024768,42.2974624,99.2125473,-1.006640673,-7.03E-03,1.006678939,0.09765625
7.7,18/07/2017 14:36:34.420,88,79,10.7,7,0.02,0.04,35.86161545,35.86300307,0.003512981,0,0,0,0,7.7,1.847958088,-83.7024768,42.2974632,99.2125473,-1.007682323,-6.64E-03,1.007712245,0.08984375
7.8,18/07/2017 14:36:34.420,88,79,10.7,7,0.02,0.04,35.89040506,35.88388866,0.011416288,0,0,0,0,7.8,1.855444551,-83.7024768,42.297464,99.2125473,-1.008203149,-7.29E-03,1.008241773,0.10546875
7.9,18/07/2017 14:36:34.420,88,79,10.7,7,0.02,0.04,35.88080852,35.88182957,0.003877465,0,0,0,0,7.9,1.852131844,-83.7024768,42.2974648,99.2125473,-1.008333325,-7.55E-03,1.008383155,0.10546875
8,18/07/2017 14:36:35.420,86,79,10.7,6,0.09,0.22,35.90002732,35.90428701,0.000617157,0,0,0,0,8,1.839393616,-83.7024768,42.2974656,100.3488541,-1.009114623,-8.33E-03,1.00917232,0.12109375
8.1,18/07/2017 14:36:35.420,86,79,10.7,6,0.09,0.22,35.93851639,35.937903,0.005482454,0,0,0,0,8.1,1.833200812,-83.7024768,42.2974664,100.3488541,-1.008203149,-9.64E-03,1.008418083,0.09375
8.2,18/07/2017 14:36:35.420,86,79,10.7,6,0.09,0.22,35.97710878,35.97598241,0.005959539,0,0,0,0,8.2,1.828722,-83.7024768,42.2974672,100.3488541,-1.007291675,-7.68E-03,1.007524729,0.09765625
8.3,18/07/2017 14:36:35.420,86,79,10.7,6,0.09,0.22,36.03515308,36.03346547,0.006496654,0,0,0,0,8.3,1.842091084,-83.7024768,42.297468,100.3488541,-1.0063802,-6.51E-03,1.006609082,0.11328125
8.4,18/07/2017 14:36:35.420,86,79,10.7,6,0.09,0.22,36.13230227,36.13445116,0.002624279,0,0,0,0,8.4,1.828895926,-83.7024768,42.2974688,100.3488541,-1.005598903,-5.99E-03,1.00567615,0.046875
8.5,18/07/2017 14:36:35.420,86,79,10.7,6,0.09,0.22,36.22994151,36.23130723,0.003360135,0,0,0,0,8.5,1.832644343,-83.7024768,42.2974688,100.3488541,-1.006250024,-0.0078125,1.006297231,0.1484375
8.6,18/07/2017 14:36:35.420,86,79,10.7,6,0.09,0.22,36.31826901,36.31990907,0.003078434,0,0,0,0,8.6,1.836392641,-83.7024768,42.2974688,100.3488541,-1.006250024,-7.94E-03,1.006296873,0.0859375
8.7,18/07/2017 14:36:35.420,86,79,10.7,6,0.09,0.22,36.39716432,36.39231909,0.009512972,0,0,0,0,8.7,1.82982111,-83.7024768,42.2974688,100.3488541,-1.007682323,-7.29E-03,1.007731795,0.1015625
8.8,18/07/2017 14:36:35.420,86,79,10.7,6,0.09,0.22,36.4863478,36.49012929,0.000880688,0,0,0,0,8.8,1.829247832,-83.7024768,42.2974688,100.3488541,-1.0063802,-7.03E-03,1.006439328,0.12109375
8.9,18/07/2017 14:36:35.420,86,79,10.7,6,0.09,0.22,36.60589045,36.60689577,0.003627321,0,0,0,0,8.9,1.829135418,-83.7024768,42.2974688,100.3488541,-1.007682323,-6.9E-03,1.007737756,0.07421875
9,18/07/2017 14:36:36.420,85,79,11.8,6,0.05,0.12,36.69607916,36.69132395,0.009368525,0,0,0,0,9,1.816168904,-83.7024768,42.2974688,100.3488541,-1.0063802,-5.99E-03,1.006421924,0.06640625
9.1,18/07/2017 14:36:36.420,85,79,11.8,6,0.05,0.12,36.79686697,36.79564134,0.00585641,0,0,0,0,9.1,1.798946977,-83.7024768,42.2974688,100.3488541,-1.006901026,-6.25E-03,1.006934166,0.12109375
9.2,18/07/2017 14:36:36.420,85,79,11.8,6,0.05,0.12,36.92862315,36.93116106,0.002039726,0,0,0,0,9.2,1.799720168,-83.7024768,42.2974688,100.3488541,-1.004296899,-6.25E-03,1.004331708,0.08203125
9.3,18/07/2017 14:36:36.420,85,79,11.8,6,0.05,0.12,37.03061923,37.03027401,0.004981718,0,0,0,0,9.3,1.816459656,-83.7024768,42.2974688,100.3488541,-1.005989552,-7.29E-03,1.006029248,0.08984375
9.4,18/07/2017 14:36:36.420,85,79,11.8,6,0.05,0.12,37.14349984,37.14295059,0.0051174,0,0,0,0,9.4,1.837483525,-83.7024768,42.2974688,100.3488541,-1.004036427,-7.16E-03,1.004076004,0.07421875
9.5,18/07/2017 14:36:36.420,85,79,11.8,6,0.05,0.12,37.24670704,37.24495492,0.006368341,0,0,0,0,9.5,1.832103133,-83.7024768,42.2974688,100.3488541,-1.005208373,-7.16E-03,1.005248785,0.09375
9.6,18/07/2017 14:36:36.420,85,79,11.8,6,0.05,0.12,37.35048939,37.35477057,0.000293783,0,0,0,0,9.6,1.829293728,-83.7024768,42.2974688,100.3488541,-1.005468726,-6.77E-03,1.005506396,0.12890625
9.7,18/07/2017 14:36:36.420,85,79,11.8,6,0.05,0.12,37.44437755,37.44303285,0.005944242,0,0,0,0,9.7,1.807531357,-83.70247744,42.29746944,100.3488541,-1.007161498,-6.12E-03,1.0071913,0.08203125
9.8,18/07/2017 14:36:36.420,85,79,11.8,6,0.05,0.12,37.55979884,37.55723064,0.007154624,0,0,0,0,9.8,1.783198237,-83.70247808,42.29747008,100.3488541,-1.007031202,-6.38E-03,1.007071495,0.0859375
9.9,18/07/2017 14:36:36.420,85,79,11.8,6,0.05,0.12,37.63358874,37.63831367,-0.00012234,0,0,0,0,9.9,1.785238147,-83.70247872,42.29747072,100.3488541,-1.0078125,-6.64E-03,1.007856965,0.07421875
10,18/07/2017 14:36:37.420,85,79,11.8,5,0.02,0.06,37.76083536,37.76002187,0.005402225,0,0,0,0,10,1.782993436,-83.70247936,42.29747136,103.0819168,-1.008854151,-6.64E-03,1.008898616,0.08203125
10.1,18/07/2017 14:36:37.420,85,79,11.8,5,0.02,0.06,37.89962374,37.89678365,0.007477404,0,0,0,0,10.1,1.782448888,-83.70248,42.297472,103.0819168,-1.008333325,-6.64E-03,1.008371353,0.08203125
10.2,18/07/2017 14:36:37.420,85,79,11.8,5,0.02,0.06,38.00705115,38.0120746,-0.000457935,0,0,0,0,10.2,1.79047358,-83.70248064,42.29747264,103.0819168,-1.008203149,-6.77E-03,1.008242369,0.08984375
10.3,18/07/2017 14:36:37.420,85,79,11.8,5,0.02,0.06,38.10428547,38.09924814,0.009703349,0,0,0,0,10.3,1.759284496,-83.70248128,42.29747328,103.0819168,-1.0063802,-7.03E-03,1.006430745,0.08203125
10.4,18/07/2017 14:36:37.420,85,79,11.8,5,0.02,0.06,38.19114698,38.19225723,0.003458646,0,0,0,0,10.4,1.746090293,-83.70248192,42.29747392,103.0819168,-1.008463502,-6.77E-03,1.008514285,0.08203125
10.5,18/07/2017 14:36:37.420,85,79,11.8,5,0.02,0.06,38.2783805,38.28111495,0.001948736,0,0,0,0,10.5,1.73192513,-83.70248256,42.29747456,103.0819168,-1.006640673,-7.42E-03,1.006697893,0.08203125
10.6,18/07/2017 14:36:37.420,85,79,11.8,5,0.02,0.06,38.37700988,38.37387148,0.007731526,0,0,0,0,10.6,1.722044587,-83.7024832,42.2974752,103.0819168,-1.008984327,-7.42E-03,1.009057879,0.09375
10.7,18/07/2017 14:36:37.420,85,79,11.8,5,0.02,0.06,38.46512076,38.46481663,0.004983812,0,0,0,0,10.7,1.728147745,-83.7024864,42.29747573,103.0819168,-1.007682323,-7.94E-03,1.007754564,0.08984375
10.8,18/07/2017 14:36:37.420,85,79,11.8,5,0.02,0.06,38.5425265,38.54129956,0.00586062,0,0,0,0,10.8,1.736821413,-83.7024896,42.29747627,103.0819168,-1.008854151,-7.03E-03,1.008914828,0.07421875
10.9,18/07/2017 14:36:37.420,85,79,11.8,5,0.02,0.06,38.63142137,38.63127813,0.004810468,0,0,0,0,10.9,1.739468694,-83.7024928,42.2974768,103.0819168,-1.008072972,-6.77E-03,1.008113146,0.09375
11,18/07/2017 14:36:38.420,85,79,13,5,0.02,0.03,38.72065849,38.71854382,0.006788315,0,0,0,0,11,1.736974359,-83.702496,42.29747733,103.0819168,-1.008072972,-7.55E-03,1.008136511,0.09375
11.1,18/07/2017 14:36:38.420,85,79,13,5,0.02,0.03,38.7542676,38.75689082,0.002048786,0,0,0,0,11.1,1.729602098,-83.7024992,42.29747787,103.0819168,-1.008463502,-7.16E-03,1.008526325,0.0859375
11.2,18/07/2017 14:36:38.420,85,79,13,5,0.02,0.03,38.82158321,38.82359254,0.002667889,0,0,0,0,11.2,1.709376454,-83.7025024,42.2974784,103.0819168,-1.008072972,-7.55E-03,1.008140564,0.09375
11.3,18/07/2017 14:36:38.420,85,79,13,5,0.02,0.03,38.87788016,38.87526555,0.00733264,0,0,0,0,11.3,1.708029628,-83.7025024,42.2974784,103.0819168,-1.007682323,-6.51E-03,1.007727027,0.08984375
11.4,18/07/2017 14:36:38.420,85,79,13,5,0.02,0.03,38.94565239,38.94729844,0.003028971,0,0,0,0,11.4,1.714395046,-83.7025024,42.2974784,103.0819168,-1.007552028,-6.64E-03,1.007597685,0.1015625
11.5,18/07/2017 14:36:38.420,85,79,13,5,0.02,0.03,39.02503249,39.02436841,0.0054278,0,0,0,0,11.5,1.699441314,-83.7025024,42.2974784,103.0819168,-1.007552028,-6.38E-03,1.00758791,0.1015625
11.6,18/07/2017 14:36:38.420,85,79,13,5,0.02,0.03,39.08188828,39.09016149,-0.003589434,0,0,0,0,11.6,1.6844877,-83.7025024,42.2974784,103.0819168,-1.006901026,-6.25E-03,1.006931305,0.0859375
